experiment_id,query_id,query_text,track,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned,top_k_tier,relevance_label
post_phase12_r_dev,R006,پریمیئر لیگ میں سٹی نے بورنemouth کو کتنے گولوں سے ہرایا,KI,43215,MIXED,urdu_bm25,2,42163,33.82527160644531,پریمیئر لیگ مانچسٹر سٹی نےبرنلے کو دھول چٹا دی,لندن 92 نیوز پریمیئر لیگ میں ایکشن سے بھرپور مقابلے جاری ہیں جہاں اہم میچ میں مانچسٹر سٹی نے برنلے کو ایک کے مقابلے میں چار گول سے شکست دے دی فاتح ٹیم کی جانب سے گبرئیل جازوز نے دو گول اسکور کیے دوسرے میچ میں کرسٹل پیلس نے بورن ماتھ کو ایک صفر سے مات دی انگلش پریمیئر لیگ میں زبردست مقابلے جاری ہیں مانچسٹر سٹی اور کرسٹل پیلس نے اپنے اپنے میچز جیت لیے پہلے میچ میں دفاعی چیمپئن مانچسٹر سٹی کا مقابلہ برنلے سے ہوئے مانچسٹر سٹی نے شاندار غاز کرتے ہوئے 24ویں منٹ میں گول کرکے برتری حاصل کر لی پہلے ہاف …,50,top5,
post_phase12_r_dev,R006,پریمیئر لیگ میں سٹی نے بورنemouth کو کتنے گولوں سے ہرایا,KI,43215,MIXED,urdu_bm25,3,44175,33.33885192871094,پریمیئر لیگ فٹبال بورن ماتھ نے چیلسی کو 03 سے شکست دیدی,لندن 92 نیوز پریمیئر لیگ میں بورن ماتھ نے چیلسی کو 03 سے شکست دے دی چیلسی شکست کے باعث پوائنٹ ٹیبل پر چوتھی پوزیشن پر چلی گئی چیلسی کو اپنے ہوم گرانڈ میں بورن ماتھ کے ہاتھوں شکست ہوگئی فاتح ٹیم نے چیلسی کو مکمل طور پر بے بس کئے رکھا پہلے ہاف میں دونوں ٹیموں نے ایک دوسرے کی گولز پوسٹ پر تابڑ توڑ حملے کئے لیکن کوئی بھی ٹیم گول کرنے میں کامیاب نہ ہوئی دوسرے ہاف کے غاز پر ہی بورن ماتھ کے کالم ولسن نے گیند کو جال میں پھینک کر بورن ماتھ کو برتری دلا دی جونئیر سٹنسلز اور نیتھن ایک کے لگا تار گولز کی ب…,50,top5,
post_phase12_r_dev,R006,پریمیئر لیگ میں سٹی نے بورنemouth کو کتنے گولوں سے ہرایا,KI,43215,MIXED,urdu_bm25,4,41940,32.62419128417969,پریمیئر لیگ لیور پول نے ساتھ مپٹن کو دھول چٹا دی,لندن 92 نیوز پریمیئر لیگ میں زبردست مقابلے جاری ہیں لیورپول نے ساتھمپٹن کیخلاف میدان مار لیا بورن ماتھ نے سٹن ولا کو پچھاڑ دیا جبکہ چیلسی اور لیسٹر سٹی کے درمیان میچ دو دو گول سے برابر رہا لیور پول کی ٹیم ساتھمپٹن کے مد مقابل ہوئی اور غاز سے ہی حریف ٹیم پر چھائی رہی لیور پول نے ساتھمپٹن کو چار صفر سے کلاس کیافاتح ٹیم کی جانب سے محمد صلاح نے دو گول اسکور کیے دوسرے میچ میں بورن ماتھ کا مقابلہ سٹن ولا سے ہوابورن ماتھ کی ٹیم نے شاندار کھیل پیش کرتے ہوئے دو ایک سے کامیابی سمیٹی تیسرے میچ میں چیلسی ا…,50,top5,
post_phase12_r_dev,R006,پریمیئر لیگ میں سٹی نے بورنemouth کو کتنے گولوں سے ہرایا,KI,43215,MIXED,urdu_bm25,5,44306,32.51071548461914,مانچسٹر سٹی 1982 کے بعد کیلینڈر ائیر میں 100 گول کرنیوالا پہلا کلب بن گیا,لندن 92 نیوز انگلش پریمیئر لیگ فٹبال میں مانچسٹر سٹی نے بڑا کارنامہ سرانجام دے دیا مانچسٹر سٹی 1982 کے بعد کیلینڈر ایئر میں گولز کی سنچری بنانے والا پہلا کلب بن گیا مانچسٹر سٹی رواں برس 55 پوائنٹس کیساتھ پہلی پوزیشن پر براجمان ہےانگلش پریمیئر لیگ فٹبال میں مانچسٹر سٹی کی کا میابیوں کا سفر جاری ہے مانچسٹر سٹی 1982 کے بعد سے کیلینڈر ایئر میں گولز کی سنچری بنانے والا پہلا کلب بن گیا مانچسٹر سٹی نے شاندار کارنامہ اپنے خری مقابلے میں بورن ماتھ کلب کیخلاف 04 سے فتح کی بدولت انجام دیارواں سیزن میں مان…,50,top5,
post_phase12_r_dev,R007,جدید گیجٹس کی وجہ سے وقت تیزی سے گزرنے کا احساس کیوں,KI,23576,URDU,urdu_bm25,1,23576,22.48927879333496,وقت کی رفتار کو پر کیوں لگتے ہیں,کیا کو لگتا ہے کہ دن مہینے یا سال بہت تیزی سے گزر رہے ہیں اگر ہاں تو یہ کسی اور کا نہیں بلکہ ٹیکنالوجی کا کمال ہےیہ دعوی سٹریلیا میں ہونے والی ایک تحقیق میں سامنے یا ہےجیمز کک یونیورسٹی کی تحقیق کے مطابق اگر ایسا لگتا ہے کہ وقت کی رفتار ہر سال بڑھتی جارہی ہے تو ایسا درحقیقت جدید ٹیکنالوجی کی وجہ سے ہورہا ہے جس نے وقت کے بارے میں ہمارے تصورات کی رفتار کو بڑھا دیا ہےتحقیق میں بتایا گیا ہے کہ اسمارٹ فونز ٹیبلیٹس اور دیگر ڈیوائسز نے ہمارے دماغوں کو زیادہ سے زیادہ معلومات کے تجزیے کی تربیت دینے کے س…,50,top5,
post_phase12_r_dev,R007,جدید گیجٹس کی وجہ سے وقت تیزی سے گزرنے کا احساس کیوں,KI,23576,URDU,urdu_bm25,2,51298,20.53546905517578,بیٹی کیساتھ وقت گزرنے کا احساس ہی نہیں ہوتا ایشوریہ,نئی دہلی ویب ڈیسک بالی وڈ حسینہ ایشوریہ رائے نے کہا ہے کہ وہ اپنی بیٹی کے ساتھ اس قدر مشغول رہتی ہیں کہ انہیں وقت گزرنے کا احساس ہی نہیں ہوتا تفصیلات کے مطابق ایشوریہ رائے نے شادی کے بعد بہت کم فلموں میں کام کیا ہے اور جب سے ان کے گھر بیٹی کی پیدائش ہوئی ہے تب سے وہ فلموں سے بالکل دور ہو گئی ہیں ایشوریہ رائے اب فلم جذبہ سے فلمی دنیا میں واپسی کر رہی ہیں فلم جذبہ میں ان کے ساتھ عرفان خان کام کر رہے ہیں,50,top5,
post_phase12_r_dev,R007,جدید گیجٹس کی وجہ سے وقت تیزی سے گزرنے کا احساس کیوں,KI,23576,URDU,urdu_bm25,3,23071,17.920198440551758,کیا انٹرنیٹ کے اس پراسرار معمے کو حل کرسکتے ہیں,کیا ہزاروں انٹرنیٹ صارفین کو خوفزدہ کردینے والے اس معمے کو حل کرسکتے ہیںتصور کریں ایک لڑکی گھر میں اکیلی ہو اور یوٹیوب پر اپ لوڈ کرنے کے لیے ایک ویڈیو بنائے اور اسے دیکھنے کے بعد اسے کچھ خوفناک نظر ئے تو کیا ہوگاایسا ہی کچھ یوٹیوب کی صارف مسٹر بنی فنگرز کی جانب سے اپ لوڈ ویڈیو میں نظر تا ہے اور اندازہ ہوتا ہے کہ وہ لڑکی اگرچہ خود کو تنہا سمجھ رہی ہے مگر ایسا کچھ نہیںنیچے ویڈیو دیکھ کر بتائیں کہ کچھ رونگھٹے کھڑے کردینے والا دیکھ سکےاگر نہیں تو ویڈیو کے غاز میں اسکرین کے دائیں جانب لڑکی کے کندھے …,50,top5,
post_phase12_r_dev,R007,جدید گیجٹس کی وجہ سے وقت تیزی سے گزرنے کا احساس کیوں,KI,23576,URDU,urdu_bm25,4,80089,17.58621597290039,گوگل نے نیا کی بورڈ کیوں متعارف کروایا,کمپیوٹر کی بورڈ کو سست بھی بنا سکتے ہیں اسی مسئلے کو سامنے رکھتے ہوئے دنیا کی مشہور ٹیکنالوجی کمپنی گوگل نے کی بورڈ کیز کی شکل تبدیل کر دی ہے یہ تبدیلی شاید اس امید پر کی گئی ہے کہ اب اسے استعمال کرنے والے چست ہو سکیں لیکن یہ کس حد تک کارمد ثابت ہو گی اس کا اندازہ تو وقت گزرنے کے ساتھ ساتھ ہی ہو گا گوگل کی ایک تحقیق کے مطابق کپمیوٹر کی بورڈ کی چوکور کیز استعمال کرنے والے سست بنا ہو جاتے ہیں اور گوگل نے اس بات کا احساس کرتے ہوئے کی بورڈ کیز کی شکل چوکور سے گول کر دی ہے دی سن نامی جریدے سے بات کر…,50,top5,
post_phase12_r_dev,R007,جدید گیجٹس کی وجہ سے وقت تیزی سے گزرنے کا احساس کیوں,KI,23576,URDU,urdu_bm25,5,24587,17.3376522064209,بحری جہازوں کیلئے دنیا کی پہلی ابی سرنگ,اوسلو یورپی ملک ناروے اپنے ایک جزیرہ نما علاقے میں سمندر کے بیچوں بیچ واقع پہاڑمیں بحری جہازوں کے گزرنے کے لیے سرنگ تیار کرے گا اس سرنگ کی تیاری کے بعد بحری جہاز اور کشتیاں سمندر کی ایک طرف سے دوسری طرف اسانی سے گزر سکیں گی یہ سرنگ شمال مشرقی ناروے میں جزیرہ نما علاقے میں سمندر کے بیچ میں واقع پہاڑ کو توڑ کر بنایا جائے گانارویجین کوسٹل ایڈمنسٹریشن این سی اے کے مطابق یہ سرنگ نارویجین نیشنل ٹرانسپورٹ پلان این ٹی پی کے تحت تعمیر ہونے والے منصوبوں کے تحت بنایا جانے گا اور اس کا پہلا حصہ 2023 میں مک…,50,top5,
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,1,21267,39.625972747802734,ایک عام گوگل سرچ امریکی صدر کی اصل حقیقت کیسے سامنے لائی,کبھی بھی صحیح الفاظ میں کی جانے والی گوگل سرچ کی طاقت کو کمتر نہ سمجھیں کیونکہ اس سے بھی کسی فرد کے تمام راز سامنے سکتے ہیںایسا ہی کچھ امریکی صدر ڈونلڈ ٹرمپ کے ساتھ ہوارواں ہفتے نیویارک ٹائمز نے ٹرمپ خاندان کی مالیاتی تاریخ کی پیچیدہ اور قانونی طور پر مشکوک تفصیلی اسٹوری شائع کی تھی جس میں انکشاف کیا گیا کہ اگرچہ ڈونلڈ ٹرمپ سیلف میڈ ہونے کا دعوی کرتے ہیں مگر یہ درست نہیںمزید پڑھیں والدین کو ٹیکس بچانے میں مدد کا الزام ٹرمپ کےخلاف تحقیقات کا غازدرحقیقت انہیں اور ان کے بہن بھائیوں کو ایک ارب ڈالر…,50,top5,
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,2,23238,31.548215866088867,ڈونلڈ ٹرمپ کی کامیابی دنیا گوگل پر کیا تلاش کرتی رہی,امریکی انتخابات کے بعد دنیا بھر میں لوگ گوگل پر کیا سرچ کرتے رہے ہوسکتا ہے وہ کو حیران کردےگوگل نے نومبر کو اپنے سرج ٹرینڈ کا ڈیٹا جاری کیا ہے جس میں یہ بات سامنے ئی ہے کہ دنیا بھر کے لوگ یہ جاننے یا سمجھنے کی کوشش کرتے رہے کہ امریکا میں یہ ڈونلڈ ٹرمپ حیران کن طور پر کیسے کامیاب ہوئے اور امریکا کا پیچیدہ ووٹنگ نظام کیا ہےجیسا توقع کرسکتے ہیں کہ لوگوں نے یہ بھی جاننا چاہا کہ اب ہیلری کلنٹن کیا کریں گی اور ڈونلڈ ٹرمپ کیسے جیت گئے وغیرہ وغیرہمگر جو سوال لوگوں کو بہت زیادہ ستاتا رہا وہ یہ تھا کہ خر…,50,top5,
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,3,19233,21.6776065826416,گوگل اسٹریٹ ویو میں بہترین فیچر کا اضافہ,گوگل اسٹریٹ ویو گوگل سرچ اور گوگل میپس کا ایک بہت کارمد فیچر ہے جو لوگوں کو راستوں کی تلاش میں مدد فراہم کرتا ہےمگر اب پہلی بار گوگل کی جانب سے عام صارفین کو اسٹریٹ ویو ڈیٹا بغیر 360 ڈگری کیمرے کے اپ لوڈ کرسکیں گے اینڈرائیڈ پولیس کی رپورٹ کے مطابق اسٹریٹ ویو میں ایک نیا فیچر ڈرائیونگ موڈ متعارف کرایا جارہا ہے جو اس وقت صارفین کی محدود تعداد کو دستیاب ہےاس فیچر کو ان ایبل کرنے پر صارفین اپنے فون سے ہی تصاویر کھینچ اپ لوڈ کرسکیں گے اور انہیں کسی خصوصی کیمرے کی ضرورت نہیں ہوگی جبکہ چہرے اور لائسنس…,50,top5,
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,4,22428,21.552515029907227,گوگل سرچ انجن کے خاتمے کا غاز,اگر انٹرنیٹ کی دنیا میں کوئی چیز تلاش کرنی ہو تو کیا کریں گے یقینا سب سے پہلا نام گوگل کا ہی ذہن میں ئے گامگر کو یہ جان کر دھچکا لگے گا کہ اس کمپنی نے سرچ انجن کے خاتمے کی تیاری شروع کردی ہےجی ہاں واقعی ایسا ہونے والا ہے مگر ایسا کیسے اور کیوں ہوگاگوگل نے حال ہی میں اپنی کمپنی کی فلیگ شپ ایپ میں نئے نیوز فیڈ کو متعارف کرایا تھا اور بہت جلد اس کا برازر ورژن بھی گوگل ڈاٹ کام پر سامنے نے والا ہےیہ بھی پڑھیں گوگل کی سرچ ہسٹری کو کیسے صاف کریںاور یہ اپ ڈیٹ وجوہات کی بناء پر بہت اہمیت رکھتی ہےایک تو …,50,top5,
