experiment_id,query_id,query_text,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned,relevance_label,query_asks_today
phase10b_frozen_dump,H006,مہنگائی کے اثرات,URDU,urdu_bm25,5,75222,13.471784591674805,پٹرولیم مصنوعات سستی ہونے کے اثرات عوام سے دور,لاہورپٹرولیم مصنوعات کی قیمتوں میں اضافے کے ساتھ ہی راتوں رات مہنگائی کا طوفان امڈ اتا ہے ہر چیز مہنگی کر دی جاتی ہے لیکن پٹرولیم مصنوعات سستی ہونے کے اثرات عوام تک نہیں پہنچتے عوام کو شکوہ ہے کہ اس سلسلے میں حکومت کی جانب سے بھی اقدامات نہیں کئے جاتےعالمی منڈی میں پٹرول کی قیمتوں میں کمی کے بعد پاکستان میں بھی پٹرولیم مصنوعات کی قیمتیں کم کر دی گئیں امیدکی جا رہی تھی کہ ٹرانسپورٹ کرایوں سمیت ہر چیز پر اس کا اثر پڑے گا اور مہنگائی کم ہو گی لیکن ایسا نہ ہوا ہر چیز کی قیمت جوں کی توں ہے عوام کو ش…,50,B,0
phase10b_frozen_dump,H007,فلم فیل کی کہانی,URDU,urdu_bm25,1,106692,16.989574432373047,ہالی ووڈ کی تھری ڈی اینیمیٹڈ کامیڈی فلمفری برڈزکا ٹریلر جاری,نیویارک این جی ٹیہالی وو کی نئی تھری ڈی اینیمیٹڈ کامیڈی فلمفری برڈزکا ٹریلر جاری کردیاگیاہدایتکار جمی ہیورڈ کی اس فلم کی کہانی امریکی صدر سے تھینکس گیونگ ڈے کے موقع پر جان بخشی ملنے والے فیل مرغٹرکی ریگی اور اسکے ساتھی جیک کے گرد گھومتی ہے جو گورنمنٹ لیب سے ٹائم مشین چراکر ماضی میں جاتے ہیں تاکہ فیل مرغ کو روایتی چھٹیوں پر کھانوں کا مینیو بننے سے بچاسکیںکریگ میزن اورڈیوڈ ئی اسٹرن کے تحریر کردہ اس فلمی اسکرین پلے کو اس جوڑی نے خود اسکاٹ موزےئر کیساتھ ملکر مشترکہ طور پر پروڈیوس کیا ہے جس میں اہم …,50,D,0
phase10b_frozen_dump,H007,فلم فیل کی کہانی,URDU,urdu_bm25,2,104421,15.485913276672363,اینیمیٹڈفلمہومکیلئے جینیفر لوپیز کے ساونڈ ٹریک کی وڈیو جاری,لاس اینجلس ہالی ووڈ کی تھری ڈی اینیمیٹڈ کامیڈی فلمہوم کیلئے معروف گلوکارہ اداکارہ جینیفر لوپیز کی فیل دی لائٹنامی ساونڈ ٹریک کی مکمل میوزک وڈیو جاری کردی گئی ہےہدایتکار ٹم جانسن کی یہ فلم 2007ء میں معروف مصنف ایڈم ریکس کی جانب سے پیش کی گئی چلڈرن بک دی ٹریو میننگ اف اسمیک ڈےسے ماخوذ ہےکرس جینکنز اور سوزین بورجی کی پروڈیوس کردہ اس فلم کی کہانی خلائی مخلوق کے گرد گھوم رہی ہے جو اپنے دشمنوں سے بچنے کیلئے زمین پر اکر چھپ جانا چاہتے ہیںاس فلم میں مختلف کرداروں کیلئے ہالی ووڈ کے صف اول کے اداکاروں او…,50,D,0
phase10b_frozen_dump,H007,فلم فیل کی کہانی,URDU,urdu_bm25,3,4043,15.05301284790039,وزن کم کرنے کے چکر میں ڈائٹ کرنے والی بولی وڈ اداکارہ چل بسیں,بظاہر وزن کم کرنے کے چکر میں کیٹوجینک ڈائٹ کرنے والی 27 سالہ بولی وڈ اداکارہ مشتی مکھرجی گردے فیل ہونے کے باعث چل بسیںمشتی مکھرجی نے 2012 میں لائف کی تو لگ گئی فلم سے کیریئر کا اغاز کیا تھا جس کے بعد وہ کانچی گریٹ گرانڈ مستی بیگم اور منی کارنیکا سمیت دیگر ہندی فلموں میں بھی دکھائی دیںمشتی مکھرجی نے ہندی سمیت تیلگو تامل ملایلم اور کنڈا زبان کی فلموں میں بھی اداکاری کے جوہر دکھائےمشتی مکھرجی کا تعلق ہندوستان کے جنوبی حصے سے تھا اور وہ بولی وڈ سمیت جنوبی فلم انڈسٹری میں بھی کافی مقبول تھیںمشتی مکھ…,50,D,0
phase10b_frozen_dump,H007,فلم فیل کی کہانی,URDU,urdu_bm25,4,107068,14.93154239654541,اینی میٹڈ فلم مونسٹرز یونی ورسٹی کا راج دوسرے ہفتے بھی برقرار,ہالی وڈامریکی باکس فس پر تھری ڈی اینی میٹڈ فلم مونسٹرز یونی ورسٹی کا راج دوسرے ہفتے بھی برقرار ہے کامیڈی فلم مونسٹرزیونی ورسٹی دوستوں مائیک اور کی کہانی ہے جو یونی ورسٹی کے پروگرام میں فیل ہو جاتے ہیں مگراپنی شیطانیاں جاری رکھتے ہیںمانسٹرز یونی ورسٹی نے اس ہفتے کروڑ 62 لاکھ ڈالر کا بزنس کیا جبکہ مجموعی طور پر دو ہفتوں میں 17 کروڑ 10 لاکھ ڈالر کا بزنس کر کے باکس فس پر سب سے گے ہےدوسرے نمبر پرفلم دی ہیٹ رہی جس نے اس ہفتے کروڑ کا بزنس کیا فلم میں ہالی وڈ کی مشہور اداکارہ نے ایف بی ئی کی ایجنٹ کا ک…,50,D,0
phase10b_frozen_dump,H007,فلم فیل کی کہانی,URDU,urdu_bm25,5,101197,14.532798767089844,فلم دنگل نے ال ٹائم بلاک بسٹر کا اعزاز حاصل کر لیا,رئیس ہو یا قابلاس پہلوان کے سامنے سارے پہلوان فیل ہو گئےعامر خان کی فلم دنگل نے ہندی فلم سینما کی ال ٹائم بلاک بسٹر کا اعزاز حاصل کر لیا بھارتی پہلوان مہاویر سنگھ پھوگٹ کی زندگی پر بنی فلم نے ہندی فلم سینما میں تاریخ رقم کر دیفلمی ناقدین اور تجزیہ کاروں نے دنگل کو ہندی فلم سینما کی ال ٹائم بلاک بسٹر قرار دے دیا فلم بھارت بھر سے 383 کروڑ روپے کما چکی ہے اور چارسو کروڑ کلب کی بنیاد رکھنے جا رہی ہے رئیس ہو یا قابلاس پہلوان کے سامنے سارے پہلوان فیل ہو گئےعامر خان کی فلم دنگل نے ہندی فلم سینما کی ال…,50,D,0
phase10b_frozen_dump,H008,روپے گراوٹ کے نتائج,URDU,urdu_bm25,1,76784,19.184242248535156,بھارتی روپے کی شرح تبادلہ تاریخ کی کم ترین سطح پر 6405روپے فی ڈالر,نئی دہلی بھارتی کرنسی روپیہ ڈالر کے مقابلے میں مسلسل گراوٹ کا شکار ہے منگل کے روز شرح تبادلہ تاریخ کی کم ترین سطح 6405روپے فی ڈالر تک پہنچ گئی رواں برس روپیہ ڈالر کے مقابلے میں 16فیصد کر گرچکا ہے جبکہ ماہرین اقتصادیات کا کہنا ہے کہ مرکز بنک کی جانب سے قومی کرنسی کو مستحکم کرنے والے حالیہ اقدامات کے کوئی خاطر خواہ نتائج کی توقع نہیںانہوں نے کہا کہ ترقی پزیر ممالک کی کرنسیوں میں گراوٹ کی وجہ امریکی فیڈرل ریزروز کے رول بیک کے امکانات بھی ہیں جس کے باعث سرمایہ کار اب مغربی ممالک کے بجائے ترقی پزیر …,50,C,0
phase10b_frozen_dump,H008,روپے گراوٹ کے نتائج,URDU,urdu_bm25,2,40832,15.860437393188477,کراچی اسٹاک مارکیٹ کیلئے گزشتہ ہفتہ کاروباری لحاظ سے اچھا رہا,کراچی 92نیوز کراچی اسٹاک مارکیٹ میں گزشتہ ہفتے مثبت اثر غالب رہا اور کے ایس ای ہنڈریڈ انڈیکس چونتیس ہزار کی نفسیاتی حد عبور کرنے کے بعد چونتیس ہزار دو سو باسٹھ پوائنٹس پر بند ہوا تفصیلات کے مطابق ہفتے کے غاز میں مارکیٹ میں ملا جلا رجحان رہا تاہم کچھ ہی وقت کے بعد ہنڈریڈ انڈیکس چونتیس ہزار کی نفسیاتی حد عبور کرنے میں کامیاب ہو گئی مارکیٹ سے وابستہ افراد کا کہنا ہے کہ مخصوص سکرپٹس کے اچھے نتائج اور عالمی مارکیٹ میں تیل کی قیمت میں اضافے کی وجہ سے مارکیٹ میں تیزی دیکھی گئی یومیہ بنیاد پر والیومز م…,50,D,0
phase10b_frozen_dump,H008,روپے گراوٹ کے نتائج,URDU,urdu_bm25,3,40047,15.418670654296875,ایشیائی سٹاک مارکیٹوں میں حصص کی قیمتیں گر گئیں,لندن ویب ڈیسک امریکی صدارتی انتخابات کے ابتدائی نتائج سے ایشیائی حصص بازاروں میں ہلچل تفصیلات کے مطابق ری پبلکن صدارتی امیدوار ڈونلڈ ٹرمپ کی جیت کے بعد ایشیائی سٹاک مارکیٹوں میں گراوٹ نظر رہی ہے جاپان اور سٹریلیا کی سٹاک مارکیٹوں میں حصص کی قیمتیں گر گئیں جاپان سٹاک ایکسچینج نیکئی میں 28 فیصد کمی ئی ہے جبکہ ہانگ کانگ کا بازار ہان سینگ 19 فیصد نیچے چلا گیا ہے اور شنگھائی کمپوزٹ 07 فیصد نیچے ہے سٹریلیا کے بازار اے ایس ایکس 200 میں 18 فیصد گراوٹ ئی ہے جبکہ جنوبی کوریا کے بازار کوپسی میں بھی کمی دی…,50,D,0
phase10b_frozen_dump,H008,روپے گراوٹ کے نتائج,URDU,urdu_bm25,4,77260,15.259675025939941,سونے کی عالمی قیمتوں میں کمی مقامی مارکیٹ میں ماہ کی کم ترینقیمت,کراچی بین الاقوامی سطح پر سونے کی قیمتوں میں گراوٹ کے باعث مقامی مارکیٹ میں گولڈ ماہ کی کم ترین سطح پر گیا گولڈ ڈیلرز کے مطابق سونے کی فی تولہ قیمت 850 روپے کمی کے بعد58 ہزار 900 روپے کی سطح پر گئیاس کے علاوہ 10 گرام سونا 729 روپے کمی سے 50 ہزار485 روپے کا ہوگیا امریکی معیشت میں بہتری کے اثار کے باعث سرمایاکاروں اسٹاک مارکیٹ میں رحجان بڑھ گیا ہے سرمایاکاری کا رحجان بڑھ گیا جس سے سونے کی قیمتوں میں گراوٹ دیکھی گئی اور یہ 08 فیصد گراوٹ کے ساتھ 1563 ڈالر فی اونس کے قریب دیکھا گیا,50,D,0
phase10b_frozen_dump,H008,روپے گراوٹ کے نتائج,URDU,urdu_bm25,5,76778,15.025091171264648,انٹربینک مارکیٹ میں ڈالر103روپے44پیسے کی بلند ترین سطح پر,کراچیدنیا کی بیشتر کرنسیوں کی طرح پاکستانی روپیہ بھی ڈالر کے مقابلے مسلسل دبا وکا شکار ہےانٹر بینک میں ڈالر 103 روپے 44 پیسے کی بلند ترین سطح پر بند ہوافاریکس مارکیٹ ڈیلرز کے مطابق غیر ملکی ادائیگیوں کے دباو اور بین الاقوامی سطح پر تقریبا 20 ابھرتی ہوئی معیشتوں کی کرنسیوں کے مقابلے ڈالر مستحکم ہونے سے روپیہ مسلسل گراوٹ کا شکار ہے فاریکس مارکیٹ ڈیلرز کا کہنا ہے کہ غیر ملکی مالیاتی اداروں کی جانب سے اب تک ڈلر کی کی رسد نہ ہونے سے روپے کمزور ہو رہا ہے ماہرین کے مطابق نہ صرف پاکستان بلکہ بھارت میں …,50,C,0
phase10b_frozen_dump,H009,petrol kyun mehnga,ROMAN,roman_bm25_method_D,1,63501,10.985426902770996,پشاور میں پیٹرول پمپوں پر پیٹرول نایاب,پشاور جون 2020 حکومت کی جانب سے پیٹرول کو سستا کرنے کے اعلان کو ایک ہفتہ گزر گیا مگر نہ پیٹرول سستا ہوا اور ہی کرائے کم ہوئے جس کے باعث عوام پیٹرول پمپوں پر ٹھوکریں کھانے پر مجبور ہیں حکومت کی جانب سے پیٹرول کی قیمتوں میں ایک ہفتہ قبل دی جانے والی کمی کی خوشخبری صرف اعلانات تک محدود ہو گئی پیٹرول پمپ مافیا نے پیٹرولیم مصنوعات کی قیمتوں میں کمی کے ثمرات عوام تک پہنچنے سے قبل ہی اس کی قلت پیدا کر کے شہریوں کی مشکلات میں مزید اضافہ کردیا شہری کہتے ہیں مافیا نے پیٹرول غائب کر کے ہمیں نئی مشکل میں ڈ…,50,C,0
phase10b_frozen_dump,H009,petrol kyun mehnga,ROMAN,roman_bm25_method_D,2,61039,10.971574783325195,سیالکوٹ اچانک پیٹرول کی قلت پمپس بند شہریوں کو مشکلات,سیالکوٹ 11 ستمبر 2017 سیالکوٹ میں پیٹرول کی قلت پیدا ہوگئی ہے بیشتر مالکان نے پیٹرول پمپس بند کردئیے ہیں جس کے باعث شہریوں کو شدید مشکلات کا سامنا کرنا پڑا سیالکوٹ میں اچانک پیٹرول نایاب ہوگیا جس کے باعث بیشتر پیٹرول پمپس بند کردئیے گئے شہری پیٹرول کے حصول کے لئے مارے مارے پھرتے رہے شہر کے بیشتر پمپس بند ہونے کے باعث لوگوں کو شدید مشکلات کا سامنا کرنا پڑا پیٹرول پمپس مالکان کا موقف ہے کہ انہیں پیٹرول کی سپلائی بند ہوگئی ہے جس کے باعث اسٹاک ختم ہوگیا دوسری جانب شہریوں کا کہنا ہے کہ ایسی صورتحال …,50,C,0
